Var1,Var2,Var3,Var4,Var5,Var6
116.59,-0.578298791995492,-0.0352751785288224,-0.341117198057729,-1.24708557128906,-0.0346020124852657
116.595,-0.578468822395851,-0.0353828549960472,-0.336411918918989,-1.24733734130859,-0.0345641002058983
116.6,-0.578636020465803,-0.0355340652276486,-0.331847798154412,-1.2548828125,-0.0352449789643288
116.605,-0.578758338342777,-0.0354648573403712,-0.314848466534004,-1.25505828857422,-0.0353743322193623
116.61,-0.578943905371026,-0.0354622293567651,-0.338549558143266,-1.2552490234375,-0.035462524741888
116.615,-0.579162903189908,-0.0354537958573704,-0.36153961700425,-1.23639678955078,-0.0331182554364204
116.62,-0.579508120638039,-0.0356537851141957,-0.408968813942022,-1.2369384765625,-0.0331346094608307
116.625,-0.57986876880559,-0.0356167689207501,-0.41478146052294,-1.23697662353516,-0.033278651535511
116.63,-0.5802089555502,-0.035837522832361,-0.407866253510243,-1.2371826171875,-0.0331608913838863
116.635,-0.580516536008912,-0.0360348257977855,-0.396118089283985,-1.23738098144531,-0.033049963414669
116.64,-0.580880512165655,-0.0361503979273458,-0.417381092210747,-1.2376708984375,-0.033073116093874
116.645,-0.581298376061904,-0.0362996236535111,-0.438006205049707,-1.23781585693359,-0.0330434516072273
116.65,-0.5816222739867,-0.0361432125676181,-0.402759223560065,-1.23799896240234,-0.0332895964384079
116.655,-0.581927180514267,-0.0362194067649362,-0.396204683656255,-1.23815155029297,-0.033302940428257
116.66,-0.582215454591245,-0.036069718950006,-0.389846779949559,-1.23847198486328,-0.0334946997463703
116.665,-0.582485764497182,-0.0361713941704745,-0.383679613354064,-1.23865509033203,-0.0334705896675587
116.67,-0.582738979535842,-0.0363202442432671,-0.377697461756434,-1.23881530761719,-0.033388651907444
116.675,-0.582978383558495,-0.0363124556156098,-0.371894774706733,-1.24085235595703,-0.0334583111107349
116.68,-0.583167464723756,-0.0364910000533423,-0.353694033789755,-1.2412109375,-0.0332321003079414
116.685,-0.583416211533741,-0.036620254882325,-0.376229758381345,-1.24136352539062,-0.0331626944243908
116.69,-0.583648808644222,-0.0367248473831147,-0.370471102432896,-1.24155426025391,-0.0331083163619041
116.695,-0.583865778843863,-0.0368141223529336,-0.364885206162901,-1.24173736572266,-0.0330664999783039
116.7,-0.584068266523185,-0.0368492371777226,-0.359466886781006,-1.24201202392578,-0.0331552550196648
116.705,-0.584256766014894,-0.0367730490387788,-0.354211116980568,-1.24217224121094,-0.0332676842808723
116.71,-0.584430021564162,-0.0369670013742638,-0.349113020274142,-1.24234008789062,-0.0331071466207504
116.715,-0.584557567403991,-0.036783012531692,-0.331595731990143,-1.24253845214844,-0.0333087891340256
116.72,-0.584745573428997,-0.0368422004740833,-0.35479440563572,-1.24283599853516,-0.033102422952652
116.725,-0.584919474421125,-0.0368769950221427,-0.349678810269641,-1.24300384521484,-0.0330995619297028
116.73,-0.585154409271007,-0.0367972699033915,-0.372334991566833,-1.24333190917969,-0.0332547090947628
116.735,-0.585447101892579,-0.0367374305668989,-0.39431148742511,-1.24333190917969,-0.0332547090947628
116.74,-0.585722083774748,-0.036775910834428,-0.388010379605349,-1.24384307861328,-0.0332299545407295
116.745,-0.585979949663084,-0.0368279276076406,-0.38189830502018,-1.24401092529297,-0.0332383364439011
116.75,-0.586146712145108,-0.0370126566682735,-0.348334560531424,-1.24427795410156,-0.0330851972103119
116.755,-0.58630257950867,-0.036988108806797,-0.343412760518473,-1.24610900878906,-0.0332396365702152
116.76,-0.586445263264241,-0.0369163222775794,-0.338638614505911,-1.24634552001953,-0.0332067161798477
116.765,-0.586556246477224,-0.0369803284527568,-0.334007692873725,-1.23270416259766,-0.0318267419934273
116.77,-0.586729898402317,-0.0368011908090345,-0.357134007692796,-1.23279571533203,-0.0320232473313808
116.775,-0.586888974581415,-0.036775908029473,-0.351948224265003,-1.23297119140625,-0.0320624187588692
116.78,-0.587033615441309,-0.0368078246237593,-0.346918014340045,-1.2332763671875,-0.0319093354046345
116.785,-0.587164710360102,-0.0368421431096983,-0.342038710712836,-1.23340606689453,-0.0318743698298931
116.79,-0.587282430183022,-0.0369661095600682,-0.337305786194443,-1.23373413085938,-0.0317532829940319
116.795,-0.587462099592249,-0.0368999424744265,-0.360333158213891,-1.23387908935547,-0.0318302176892757
116.8,-0.587594811369399,-0.0366737115455321,-0.342479265791699,-1.23419189453125,-0.0320706441998482
116.805,-0.587787345011955,-0.0367724314211614,-0.36535143342323,-1.23436737060547,-0.0319999232888222
116.81,-0.587965935053933,-0.0366304808586641,-0.359919127223525,-1.23455810546875,-0.0321628525853157
116.815,-0.58812895677059,-0.0367646456476883,-0.354649790209811,-1.23473358154297,-0.0320451334118843
116.82,-0.588278800619383,-0.0367367674044645,-0.349538533306509,-1.23501586914062,-0.0321539416909218
116.825,-0.588414669660494,-0.0367888769489301,-0.344580614110305,-1.23517608642578,-0.0321050062775612
116.83,-0.588463251057646,-0.0368474121546713,-0.312136400348845,-1.2353515625,-0.0320252478122711
116.835,-0.588507548067628,-0.0368179664495998,-0.308300545141372,-1.24024200439453,-0.032343752682209
116.84,-0.588541936205424,-0.0366636167277735,-0.304579765590122,-1.24076080322266,-0.0322284810245037
116.845,-0.588533366412093,-0.0365099898862869,-0.288398474946643,-1.24088287353516,-0.0323438793420792
116.85,-0.588516403306444,-0.0364565576971105,-0.285274757501236,-1.24104309082031,-0.0323628857731819
116.855,-0.588491530711218,-0.0364121524788062,-0.28224475157919,-1.24120330810547,-0.0323732942342758
116.86,-0.588498801521371,-0.0364184851361524,-0.294369875374897,-1.24153137207031,-0.032234899699688
116.865,-0.58850544172884,-0.0361550543941098,-0.293577670420714,-1.24169921875,-0.0324790850281715
116.87,-0.58857649820789,-0.0361828869869885,-0.317916885913375,-1.24193572998047,-0.0324462056159973
116.875,-0.588710344258464,-0.036234598117419,-0.341525924941255,-1.24201965332031,-0.0324168987572193
116.88,-0.588906588594043,-0.0361442586613192,-0.3644266927983,-1.24246978759766,-0.0326715782284737
116.885,-0.589161044885804,-0.0362407497142805,-0.386640437619633,-1.24253082275391,-0.0326387770473957
116.89,-0.589472586265119,-0.0362892612995275,-0.408187770096326,-1.24268341064453,-0.0326679721474648
116.895,-0.589839783019059,-0.0363476822452926,-0.429088682598718,-1.24308013916016,-0.0328001156449318
116.9,-0.590258980336129,-0.0366304678357498,-0.449362567726038,-1.24318695068359,-0.0326260551810265
116.905,-0.590657583332495,-0.0366974979277753,-0.441409927497249,-1.24349212646484,-0.0329517237842083
116.91,-0.591111331450326,-0.0365987509314162,-0.461314175277614,-1.24533843994141,-0.0332886874675751
116.915,-0.591541187075885,-0.0366758866509218,-0.453002986822277,-1.24549865722656,-0.0333313904702663
116.92,-0.592022091382458,-0.0368215084484156,-0.472559442822891,-1.24583435058594,-0.0333432853221893
116.925,-0.592461536760585,-0.0369353979200265,-0.463910896341196,-1.23297119140625,-0.0322150588035583
116.93,-0.592877972913021,-0.0369015168539751,-0.455521806253952,-1.23313140869141,-0.0323471575975418
116.935,-0.593271437169985,-0.036926311859063,-0.447384388869325,-1.2332763671875,-0.0324150361120701
116.94,-0.593682963981118,-0.0371064360147283,-0.454555323546328,-1.23358917236328,-0.0324726477265358
116.945,-0.594072200276371,-0.0371266599556116,-0.44644690064293,-1.2337646484375,-0.032544881105423
116.95,-0.594438510471213,-0.0373134725324586,-0.438581730426634,-1.23390960693359,-0.0324386321008205
116.955,-0.594784240579549,-0.0372755141100819,-0.430952515316827,-1.23410797119141,-0.0325474552810192
116.96,-0.595110171215223,-0.0371903921969622,-0.423552176660314,-1.23458862304688,-0.03273656219244
116.965,-0.595382185523291,-0.0372227529693496,-0.403801713684729,-1.23484039306641,-0.0327519737184048
116.97,-0.595708641828104,-0.0374483523647435,-0.424834207879469,-1.23493194580078,-0.0325947552919388
116.975,-0.596089780221633,-0.0373859006746927,-0.445235727248367,-1.23505401611328,-0.0327435433864594
116.98,-0.596522349988002,-0.0375369189028404,-0.465025201036198,-1.23538970947266,-0.0327397435903549
116.985,-0.596930219082904,-0.0378163194856904,-0.456602681808104,-1.23554992675781,-0.0325479581952095
116.99,-0.59732479797505,-0.0378311641926613,-0.448432838156853,-1.24302673339844,-0.033097431063652
116.995,-0.59776956838189,-0.0381272841244934,-0.468126398617429,-1.24318695068359,-0.032902330160141
117,-0.598191583502352,-0.0381119378082358,-0.459610843461898,-1.24369812011719,-0.0329952426254749
117.005,-0.598589987224543,-0.0380891496994871,-0.451350754961033,-1.24369812011719,-0.0329952426254749
117.01,-0.598965692105972,-0.0382159222147076,-0.443338469115194,-1.24411010742188,-0.0329955145716667
117.015,-0.59935433021327,-0.0380637382515933,-0.448120026040916,-1.24417877197266,-0.0332304313778877
117.02,-0.599793444117622,-0.0382843996594696,-0.46782297086497,-1.2445068359375,-0.03313322737813
117.025,-0.600208728053007,-0.0383915881089601,-0.459316518542013,-1.24467468261719,-0.0331176184117794
117.03,-0.600600148939389,-0.0385865944453806,-0.451065259788745,-1.24485015869141,-0.0329999402165413
117.035,-0.600968516081868,-0.038802385365206,-0.443061538798074,-1.24504852294922,-0.032844066619873
117.04,-0.601315841059986,-0.038837215561707,-0.435297929437124,-1.24533081054688,-0.0329161584377289
117.045,-0.601642144089055,-0.0388590490139858,-0.427767228357002,-1.24552917480469,-0.0329460054636002
117.05,-0.601948455812859,-0.0387936235567656,-0.420462448309284,-1.24565887451172,-0.0330584235489368
117.055,-0.602308015552251,-0.0389300738750838,-0.440995120465287,-1.24581909179688,-0.0329817607998848
117.06,-0.602645939778624,-0.0389963284373674,-0.43329350365432,-1.24617004394531,-0.0328972563147545
117.065,-0.602909939978175,-0.0387540149099226,-0.413250800868915,-1.23104858398438,-0.0315962173044682
117.07,-0.603228526223553,-0.0386286603984166,-0.43399982244813,-1.23054504394531,-0.0318534895777702
117.075,-0.603524692952215,-0.038849130888597,-0.426508064577678,-1.23070526123047,-0.0316575728356838
117.08,-0.603875516002004,-0.0388067455574374,-0.446859368245629,-1.23102569580078,-0.0317678861320019
117.085,-0.604206046032145,-0.0384861003690537,-0.438981824001252,-1.23128509521484,-0.0321319811046124
117.09,-0.604587651030273,-0.0386169161573705,-0.458958914886497,-1.23145294189453,-0.0320603847503662
117.095,-0.604947065060023,-0.0385091861010853,-0.450718384242894,-1.23154449462891,-0.0322254076600075
117.1,-0.605284710067077,-0.0383470517686086,-0.442725069518599,-1.23189544677734,-0.0323770307004452
117.105,-0.605673710792988,-0.0384436560293083,-0.462589863038323,-1.23203277587891,-0.0323544181883335
117.11,-0.606039959549113,-0.0383702262144637,-0.454240403950165,-1.23215484619141,-0.0324842557311058
117.115,-0.606350006282624,-0.0384351415431029,-0.433569294155885,-1.23247528076172,-0.0325690917670727
117.12,-0.606639429197341,-0.0383319556433733,-0.4260904521342,-1.23281097412109,-0.0325321443378925
117.125,-0.6069819800582,-0.038403403938542,-0.446454284175456,-1.23298645019531,-0.0325207225978374
117.13,-0.60730252105944,-0.0384502991205606,-0.438588892453184,-1.23314666748047,-0.0325175561010838
117.135,-0.607601617318551,-0.0385099330198661,-0.430959462482581,-1.23328399658203,-0.0325031839311123
117.14,-0.607879868391829,-0.0385373740557902,-0.423558915411095,-1.23361206054688,-0.032399270683527
117.145,-0.608139585967667,-0.0386772931242837,-0.416380384751754,-1.23549652099609,-0.0323939397931099
117.15,-0.608380713209812,-0.0386056082464614,-0.409417210012193,-1.23566436767578,-0.0324824936687946
117.155,-0.608690489315029,-0.0385924911324606,-0.43532217944215,-1.23590850830078,-0.0325406529009342
117.16,-0.608979877343098,-0.0386207529167229,-0.427790750861877,-1.23626708984375,-0.0326912775635719
117.165,-0.609249211883084,-0.0386936075458949,-0.420485265139013,-1.23654174804688,-0.0327650047838688
117.17,-0.609498719754243,-0.0387589854951481,-0.413398943987834,-1.23654174804688,-0.0327650047838688
117.175,-0.609763667083983,-0.0387052999926239,-0.419078686667377,-1.23683166503906,-0.0329307839274406
117.18,-0.609997249413466,-0.0385270665630616,-0.406994149446405,-1.23717498779297,-0.0332971923053265
117.185,-0.610212488643344,-0.0384182822288897,-0.400312561766005,-1.23731231689453,-0.0334286950528622
117.19,-0.610408830573786,-0.038570905688921,-0.393831421716016,-1.237548828125,-0.0332924835383892
117.195,-0.610587613831964,-0.038676825179258,-0.387544715867528,-1.23764801025391,-0.0331981852650642
117.2,-0.61074862396136,-0.0387954853452666,-0.381446611194494,-1.23799133300781,-0.0328789614140987
117.205,-0.610967677363819,-0.0387836735714656,-0.403149758463941,-1.23822021484375,-0.0329048931598663
117.21,-0.611168531857918,-0.038774268410763,-0.396583502513015,-1.23829650878906,-0.0329267382621765
117.215,-0.611338839615118,-0.0387980107341997,-0.390214234240616,-1.22771453857422,-0.0322742201387882
117.22,-0.611492504424134,-0.0387682650483827,-0.384036044016389,-1.2281494140625,-0.0322652757167816
117.225,-0.611637399737051,-0.0389117934884295,-0.37804319949889,-1.23574829101562,-0.0324621647596359
117.23,-0.611766397355942,-0.0390481158546391,-0.372230140316915,-1.23574829101562,-0.0324621647596359
117.235,-0.611955119416302,-0.0389666632912215,-0.394209781712689,-1.23598480224609,-0.0326601080596447
117.24,-0.612226771801575,-0.0390303149391644,-0.425592827884236,-1.23635101318359,-0.0325831025838852
117.245,-0.612478139502575,-0.0390893513124392,-0.418353279850701,-1.23647308349609,-0.0325464680790901
117.25,-0.612710959077559,-0.0389428998913136,-0.411330918258172,-1.23663330078125,-0.0327042751014233
117.255,-0.612924535746265,-0.0389610174492357,-0.404519227513418,-1.23689270019531,-0.0326905734837055
117.26,-0.613032578369359,-0.0390548527500829,-0.365256050769147,-1.23712921142578,-0.0326958894729614
117.265,-0.613126212391941,-0.0390109415469592,-0.359826606049064,-1.23729705810547,-0.0327046066522598
117.27,-0.613132228003479,-0.0388598991114525,-0.326925012529442,-1.23745727539062,-0.0328011028468609
117.275,-0.613199719438161,-0.0389520769348328,-0.35026380775884,-1.23762512207031,-0.0326685272157192
117.28,-0.613254460180735,-0.0389019332886933,-0.345284130329067,-1.23794555664062,-0.0327172875404358
117.285,-0.613369674305853,-0.0389498896540627,-0.368072152024477,-1.23826599121094,-0.03263184055686
117.29,-0.613543560293939,-0.0390162238257586,-0.390176533069025,-1.23826599121094,-0.03263184055686
117.295,-0.613701880070368,-0.0389097535935945,-0.383999473879946,-1.23863220214844,-0.0328616499900818
117.3,-0.61384745043254,-0.0388456523771914,-0.378007726466539,-1.24066925048828,-0.0333842784166336
117.305,-0.613977393798049,-0.0387523105435534,-0.372195731475535,-1.24079132080078,-0.0334712006151676
117.31,-0.614092397482925,-0.0386387476191947,-0.366558096334261,-1.24105072021484,-0.0335775874555111
117.315,-0.614157837019389,-0.0387618036874972,-0.348517455768457,-1.24117279052734,-0.0334253683686256
117.32,-0.614297650101961,-0.0387210673790324,-0.376249417825726,-1.24149322509766,-0.0333831533789635
117.325,-0.614347540899231,-0.0387426886974085,-0.342855139952803,-1.24166870117188,-0.0333280637860298
117.33,-0.614385534649187,-0.0385694841684088,-0.338097722557211,-1.24182891845703,-0.0334658622741699
117.335,-0.61441076324513,-0.0385424579298444,-0.333483027683487,-1.24196624755859,-0.0334568582475185
117.34,-0.614424924318744,-0.0383990860759459,-0.329006773655974,-1.24230194091797,-0.0335905030369759
117.345,-0.614427573361509,-0.0383032285029423,-0.324664807249287,-1.24263000488281,-0.0336022302508354
117.35,-0.614420038893862,-0.0380682793494882,-0.3204530998348,-1.24285125732422,-0.0337984189391136
117.355,-0.614401451232284,-0.0379902153544059,-0.316367743642748,-1.24301147460938,-0.0338380187749863
117.36,-0.614366254969924,-0.0378433754676577,-0.312404948136457,-1.23606109619141,-0.0339866541326046
117.365,-0.614394348633449,-0.0378611048950911,-0.336179345297645,-1.23625183105469,-0.0339461378753185
117.37,-0.614410728543029,-0.0377692390823416,-0.331622201741708,-1.23638916015625,-0.0340118482708931
117.375,-0.614448240096767,-0.037843867310799,-0.339755246688634,-1.23655700683594,-0.0339182503521442
117.38,-0.61446478193498,-0.0379197430802077,-0.330050412667024,-1.24112701416016,-0.0340777821838856
117.385,-0.614543909757093,-0.0379053480593589,-0.353295445892296,-1.24140930175781,-0.0340907275676727
117.39,-0.614609323541968,-0.0379547758816975,-0.348224819318519,-1.24163055419922,-0.034095011651516
117.395,-0.614661416164518,-0.0379991618454392,-0.343306311541955,-1.24163055419922,-0.034095011651516
117.4,-0.614667945126609,-0.0378973878205724,-0.325963224519921,-1.24224853515625,-0.0341251045465469
117.405,-0.614663207333517,-0.037832271820468,-0.321712564587315,-1.24238586425781,-0.0341616719961166
117.41,-0.614646866632541,-0.0379100901804321,-0.317589424452687,-1.24250793457031,-0.0340479388833046
117.415,-0.614620303398802,-0.037867584265267,-0.313589978522099,-1.24266052246094,-0.0340488739311695
117.42,-0.614583959427127,-0.0378830104602289,-0.309710515969428,-1.24299621582031,-0.0341238752007484
117.425,-0.614611891521711,-0.0378397003421276,-0.333565746095627,-1.24318695068359,-0.0341532789170742
117.43,-0.614701226482095,-0.0379070880559536,-0.35670531931804,-1.24333953857422,-0.0340843833982944
117.435,-0.614811429889874,-0.0377027875416475,-0.364085870737677,-1.24350738525391,-0.0343008153140545
117.44,-0.614805619780285,-0.0376174015786733,-0.321014970764852,-1.24403381347656,-0.0341374129056931
117.445,-0.614688151644298,-0.0374969620128375,-0.279236197791212,-1.24403381347656,-0.0341374129056931
117.45,-0.614563106912399,-0.0375834714090399,-0.276387348660467,-1.24446868896484,-0.0340391993522644
117.455,-0.614358639177696,-0.0373174829286706,-0.245988932862502,-1.24452972412109,-0.0342166721820831
117.46,-0.614231143919641,-0.0374100323655493,-0.271755810481909,-1.25212860107422,-0.0344363152980804
117.465,-0.614096918561663,-0.03747497303137,-0.269131372970444,-1.2523193359375,-0.0343084894120693
117.47,-0.613970055405833,-0.0374386823611307,-0.271606997759636,-1.25249481201172,-0.03427704423666
117.475,-0.613837169120044,-0.0373094392603237,-0.268987024629838,-1.25264739990234,-0.0343471951782703
117.48,-0.613772757465493,-0.0371684482497978,-0.294063959496225,-1.25302124023438,-0.0345365107059479
117.485,-0.613773565151238,-0.0371252970413412,-0.31838858631662,-1.25318145751953,-0.0345674902200699
117.49,-0.613691101174378,-0.0368686335087339,-0.286730133388971,-1.25334167480469,-0.0348001755774021
117.495,-0.613599752648294,-0.0370194758466769,-0.283656466190294,-1.25368499755859,-0.0346865579485893
117.5,-0.613500794613623,-0.0370835270346753,-0.280675009007577,-1.25386047363281,-0.0345776341855526
117.505,-0.613394943149055,-0.0370246758316259,-0.277782995540341,-1.25405120849609,-0.0345897376537323
117.51,-0.613282001719297,-0.0370168112407995,-0.274977742477123,-1.25440979003906,-0.034541767090559
117.515,-0.613142289319985,-0.0369399633822584,-0.272256647005801,-1.23964691162109,-0.0330636985599995
117.52,-0.612996579175456,-0.0369711475925121,-0.269617184398619,-1.2398681640625,-0.0332091823220253
117.525,-0.612845319839747,-0.0368204635188484,-0.267056905669652,-1.24004364013672,-0.0332857370376587
117.53,-0.612688295301867,-0.0366669369499449,-0.264573435302554,-1.24021148681641,-0.0333660803735256
117.535,-0.612525331651467,-0.0365961770559247,-0.26216446904647,-1.24045562744141,-0.0333593375980854
117.54,-0.612357757886956,-0.0365860872623597,-0.259827771778067,-1.24238586425781,-0.0331928096711636
117.545,-0.612184999308224,-0.0365117466722998,-0.257561175427717,-1.24258422851562,-0.0331904366612434
117.55,-0.612008106498141,-0.0362428004365921,-0.255362576967878,-1.24272918701172,-0.0333875417709351
117.555,-0.611859031561207,-0.0362238743829154,-0.265783410658019,-1.24286651611328,-0.0333466939628124
117.56,-0.611705027413311,-0.0360499618485819,-0.26333814514127,-1.24338531494141,-0.0334389731287956
117.565,-0.611544819851528,-0.0360303350077086,-0.260966237590024,-1.2435302734375,-0.0333983562886715
117.57,-0.611378935250077,-0.0360219542300042,-0.258665487265315,-1.24369812011719,-0.0333382338285446
117.575,-0.611208336064373,-0.0358757957345099,-0.256433759450348,-1.24385833740234,-0.0334155708551407
117.58,-0.611032287267482,-0.0358359489671079,-0.254268983469829,-1.24419403076172,-0.0333388708531857
117.585,-0.610924181178942,-0.035982207768198,-0.279787459571016,-1.24437713623047,-0.0331468172371387
117.59,-0.610884021340181,-0.0358028822646505,-0.304540381389168,-1.24454498291016,-0.0333066880702972
117.595,-0.610760341206847,-0.035746167180662,-0.273297374609342,-1.24469757080078,-0.0333164483308792
117.6,-0.610632027148005,-0.0355868182709666,-0.270626690174053,-1.24502563476562,-0.0337371043860912
117.605,-0.610497402991666,-0.0355060305886391,-0.268036126271823,-1.24531555175781,-0.0337748900055885
117.61,-0.610357593008262,-0.0355730794222142,-0.265523279286661,-1.2471923828125,-0.033655472099781
117.615,-0.610211661910505,-0.0356395672627149,-0.263085817711053,-1.24747467041016,-0.0335384197533131
117.62,-0.610133746057598,-0.0357233611788684,-0.288339788785003,-1.24768829345703,-0.0334750935435295
117.625,-0.610122292174141,-0.0356474140140271,-0.312836140726735,-1.24784088134766,-0.0335405096411705
117.63,-0.610100534601411,-0.0356470248494716,-0.308979293307925,-1.24803161621094,-0.0335318148136139
117.635,-0.609995521734845,-0.035553408944221,-0.277603119170536,-1.24819946289062,-0.0335860401391983
117.64,-0.609917608671028,-0.0353673467166422,-0.287356736594598,-1.24851989746094,-0.0336659327149391
117.645,-0.609832794292092,-0.0350983730144879,-0.284264271299752,-1.24868011474609,-0.0339215844869614
117.65,-0.609814146183636,-0.0349962378053828,-0.308882888766041,-1.24885559082031,-0.0340307615697384
117.655,-0.609859665822987,-0.034967332535642,-0.332762947708342,-1.24913787841797,-0.0340894870460033
117.66,-0.609926698204375,-0.0349785289423805,-0.34086177027627,-1.24936676025391,-0.0340652205049992
117.665,-0.609970290194423,-0.0349970710575266,-0.336164153970973,-1.23977661132812,-0.0337033197283745
117.67,-0.610000844425052,-0.0350380979659326,-0.331607466154836,-1.24010467529297,-0.0334468670189381
117.675,-0.61002023358823,-0.0349560777247394,-0.327187478973183,-1.24029541015625,-0.0335370004177094
117.68,-0.609994062974363,-0.0350007584522696,-0.310327956928212,-1.24064636230469,-0.0334076546132565
117.685,-0.609958494719957,-0.0349471639242095,-0.306546355023357,-1.24089813232422,-0.0334540344774723
117.69,-0.609912213851895,-0.0349201999804875,-0.302878201175648,-1.24008941650391,-0.0334114208817482
117.695,-0.609930361860849,-0.0349568282640616,-0.326938400745661,-1.24028778076172,-0.0333852022886276
117.7,-0.609971032654266,-0.0349580521770155,-0.335211959722469,-1.24065399169922,-0.03339509293437
117.705,-0.610073232211549,-0.0350062785295586,-0.358302146536077,-1.24074554443359,-0.0333834141492844
117.71,-0.610234219370289,-0.0352307811525593,-0.380699627745277,-1.24093627929688,-0.0332120582461357
117.715,-0.610454336039023,-0.0351066756882212,-0.4024251845182,-1.24109649658203,-0.0334081947803497
117.72,-0.610729762056886,-0.0351926596285472,-0.423498974587936,-1.24140167236328,-0.0333918258547783
117.725,-0.610985940114626,-0.0352282222120744,-0.41632224215329,-1.24175262451172,-0.0335012711584568
117.73,-0.611256067801425,-0.035351012884488,-0.421914285887869,-1.24192047119141,-0.0334665365517139
117.735,-0.611506523149094,-0.0354253094713308,-0.414785094114225,-1.24207305908203,-0.033469945192337
117.74,-0.611738005034933,-0.0355263871066767,-0.40786977809379,-1.24242401123047,-0.0334795266389847
117.745,-0.61195129001723,-0.0355460732554072,-0.401161921553968,-1.24258422851562,-0.033528208732605
117.75,-0.612146646321368,-0.0355986990022603,-0.394655300710341,-1.24282073974609,-0.0335363410413265
117.755,-0.61232488728851,-0.0356146340999532,-0.388343878492023,-1.24302673339844,-0.0335753969848156
117.76,-0.612520208814235,-0.0355998951498836,-0.39477527313644,-1.24332427978516,-0.0336252599954605
117.765,-0.612697646837926,-0.035726572635837,-0.388460251745339,-1.24352264404297,-0.0335560254752636
117.77,-0.612864652650826,-0.0355788382601048,-0.38233468099597,-1.24787139892578,-0.0340327546000481
117.775,-0.613048310046106,-0.035661314412282,-0.388946351565269,-1.24803161621094,-0.0340131744742393
117.78,-0.613287883081403,-0.0357634553141828,-0.410424506623593,-1.24849700927734,-0.0336776338517666
117.785,-0.613508377739113,-0.0359015098225172,-0.403640008227877,-1.24863433837891,-0.033609502017498
117.79,-0.613711771149458,-0.0358080654917217,-0.397059044784033,-1.24883270263672,-0.0337667018175125
117.795,-0.613971180443677,-0.0358598379315058,-0.418293819045794,-1.24903106689453,-0.0337995104491711
117.8,-0.614211352360107,-0.0358436716043104,-0.411273241277412,-1.24930572509766,-0.0338120050728321
117.805,-0.614432258987658,-0.0359571276773281,-0.404463280842081,-1.24949645996094,-0.0337671637535095
117.81,-0.614664874201815,-0.0360604343589453,-0.410411093415997,-1.24394226074219,-0.0342326462268829
117.815,-0.61487924796033,-0.0360580594128028,-0.403626997416508,-1.24413299560547,-0.0343059934675694
117.82,-0.615074614747592,-0.0362231246107837,-0.397046424297005,-1.24448394775391,-0.0341176763176918
117.825,-0.615253204074106,-0.0361874662100762,-0.390663268371087,-1.24465179443359,-0.034210842102766
117.83,-0.615414219825509,-0.0363112026293262,-0.384471607122946,-1.24497985839844,-0.0341014936566353
117.835,-0.615558742903358,-0.0364278173792316,-0.37846569571225,-1.24497985839844,-0.0341014936566353
117.84,-0.615761096850457,-0.0366263245155447,-0.400258270446164,-1.24549865722656,-0.0340041257441044
117.845,-0.615873718455565,-0.0367470825292225,-0.366143726994628,-1.24737548828125,-0.0340130887925625
117.85,-0.615970846281326,-0.0369458767657593,-0.360687651987781,-1.24757385253906,-0.0338316485285759
117.855,-0.616128782151562,-0.0368059172016752,-0.38301356803343,-1.2476806640625,-0.0340111963450909
117.86,-0.616271188845266,-0.0367020643582616,-0.377051397795419,-1.24800872802734,-0.0342305973172188
117.865,-0.616397587128,-0.0367160424441538,-0.371268092664548,-1.24817657470703,-0.0342510379850864
117.87,-0.616609600028313,-0.0367245499098888,-0.403339389507539,-1.24834442138672,-0.0342996343970299
117.875,-0.61680378978838,-0.0366983771261946,-0.396767444625305,-1.24848175048828,-0.0343806184828281
117.88,-0.616981375347063,-0.0367100758777529,-0.390392658089537,-1.24886322021484,-0.0345974788069725
117.885,-0.617213829230015,-0.0371122375105932,-0.411827423952133,-1.24900054931641,-0.0342538505792618
117.89,-0.617441770730367,-0.0371607774929109,-0.410022167211874,-1.24917602539062,-0.0342679396271706
117.895,-0.617650690930662,-0.0372657895437456,-0.40324973899851,-1.24933624267578,-0.0342117138206959
117.9,-0.617842799156264,-0.0372344871232604,-0.396680483631546,-1.2498779296875,-0.0343834385275841
117.905,-0.618089793822288,-0.0375153394354563,-0.417926614727882,-1.25003814697266,-0.0341637432575226
117.91,-0.618318967651692,-0.0373973576402523,-0.410917053089037,-1.25031280517578,-0.0343356616795063
117.915,-0.618454294279789,-0.037557344212767,-0.376482746158215,-1.25037384033203,-0.0341989286243916
117.92,-0.618647827210646,-0.0377340517015376,-0.398334809378751,-1.25074768066406,-0.0341482609510422
117.925,-0.618832177517844,-0.0379000456176251,-0.39191300190038,-1.25814819335938,-0.0344946980476379
117.93,-0.619073625477696,-0.0379308033290542,-0.413302157448651,-1.25829315185547,-0.0345211513340473
117.935,-0.619296475904758,-0.0379026206599261,-0.406431329528183,-1.258544921875,-0.0345926657319069
117.94,-0.619500972379297,-0.0379099643078702,-0.39976662644533,-1.25880432128906,-0.0346171744167805
117.945,-0.619612875942712,-0.0380082287056669,-0.365666832313819,-1.25914001464844,-0.0343800038099289
117.95,-0.619711237997616,-0.0378360627021912,-0.360225064147396,-1.25934600830078,-0.0345626920461655
117.955,-0.619764672506273,-0.0378897900284414,-0.354946549025966,-1.23915100097656,-0.0318783186376095
117.96,-0.6198045727224,-0.0378835333254922,-0.349826389358179,-1.23946380615234,-0.0318523235619068
